commit,branch1,branch2,merge,rework,wasted,extra,merge_commits_count,files_edited_b1,files_edited_b2,files_edited_intersection,files_edited_union,files_add_b1,files_add_b2,files_add_intersection,files_add_union,files_rm_b1,files_rm_b2,files_rm_intersection,files_rm_union,files_changed_b1,files_changed_b2,files_changed_intersection,files_changed_union,lines_add_b1,lines_add_b2,lines_add_intersection,lines_add_union,lines_rm_b1,lines_rm_b2,lines_rm_intersection,lines_rm_union,lines_changed_b1,lines_changed_b2,lines_changed_intersection,lines_changed_union,commits_b1,commits_b2,commits_total,authors_b1,authors_b2,authors_intersection,authors_union,committers_b1,committers_b2,committers_intersection,committers_union,time_total,time_min_total,time_max_total,time_min_branch,time_max_branch,merge_type,project_commits,developer_commits_in_window_of_time,developer_commits_until_merge,developer_no_merges_in_window_of_time,developer_no_merges_until_merge,developer_merges_in_window_of_time,developer_merges_until_merge,project
ed09dd3f5a87db570152ebbec4d9a489e414deed,4254,19,4273,0,0,0,4968,50,3,0,53,5,0,0,5,1,0,0,1,56,3,0,59,2240,19,0,2259,2014,0,0,2014,4244,19,0,4263,55,1,56,8,1,0,9,8,1,0,9,589044,13386,587661,0,581653,workspace,0,4516,0,1454,0,3062,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
813eacf81b7359906bbcf3d926b411415200362c,37,2,39,0,0,0,4969,6,1,0,7,0,0,0,0,0,0,0,0,6,1,0,7,33,1,0,34,4,1,0,5,37,2,0,39,6,1,7,4,1,0,5,4,1,0,5,234320,7669,232793,-35207,225124,workspace,0,4517,0,1454,0,3063,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
64d660a43fb8ced837b313791b7cddd27b1e7761,873,2,875,0,0,0,4970,47,1,1,47,1,0,0,1,0,0,0,0,48,1,1,48,546,1,0,547,327,1,0,328,864,2,0,866,54,1,55,13,1,1,13,13,1,1,13,1203196,227050,1202172,0,1347680,workspace,54,3785,15,1305,39,2480,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
30a87c0747a1c30cb7f6add38ab5cdcfa81dff0d,120,24,144,0,0,0,4971,8,2,0,10,0,0,0,0,0,0,0,0,8,2,0,10,105,22,0,127,15,2,0,17,119,24,0,143,11,1,12,7,1,1,7,6,1,1,6,172872,167014,170994,-3980,526937,workspace,55,3786,15,1305,40,2481,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
806b9e7570a217ee432c3cc77278b841baf1660f,992,8,1000,0,0,0,4972,54,1,1,54,1,0,0,1,0,0,0,0,55,1,1,55,630,5,0,635,362,3,0,365,979,8,0,987,69,1,70,14,1,0,15,14,1,0,15,1387169,151217,1381689,0,2732982,branch,56,3787,15,1305,41,2482,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
c9690960709fd366d09b181b9f50cd7afc6924b3,132,11,143,0,0,0,4973,14,1,0,15,0,0,0,0,0,0,0,0,14,1,0,15,92,0,0,92,40,11,0,51,119,11,0,130,7,1,8,3,1,0,4,3,1,0,4,23370,2222,20411,0,1156902,workspace,12,1067,4,459,8,608,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
ff17816abf2d2be2b349c4ba4d49633a126074fa,16048,7,16055,0,0,0,4974,229,1,1,229,20,0,0,20,10,0,0,10,259,1,1,259,7802,6,0,7808,8246,1,0,8247,15673,7,0,15680,7,1,8,4,1,0,5,4,1,0,5,560432,150509,545122,-379142,394613,workspace,74,2188,17,965,57,1223,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
f4e777819c54fe0e386de517a201053698556236,4376,5,4381,0,0,0,4976,96,1,1,96,13,0,0,13,1,0,0,1,110,1,1,110,3240,3,0,3243,1136,2,0,1138,4341,5,0,4346,64,1,65,17,1,0,18,17,1,0,18,1291656,73981,1288933,-40423,1214952,workspace,60,3834,8,1315,52,2519,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
73b82a30892224b17aa1b9db9b6de4eeeb903b7f,10000,540,10540,0,0,0,4977,100,17,4,113,3,4,0,7,3,0,0,3,106,21,4,123,4383,307,0,4690,5617,233,0,5850,9673,539,0,10212,32,3,35,8,1,1,8,8,1,1,8,403329,46501,358270,390,516891,workspace,75,2189,17,965,58,1224,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
948beaf1905b666bfd2ebc171adf06f478e26268,8282,2,8284,0,0,0,4979,87,1,0,88,1,0,0,1,0,0,0,0,88,1,0,89,5671,1,0,5672,2611,1,0,2612,7876,2,0,7878,16,1,17,7,1,0,8,7,1,0,8,238940,137146,238909,-17971,101763,workspace,51,2593,9,1036,42,1557,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
23c998d81133b7846808ade579b4a00cad611d49,16230,17,16243,6,0,0,4980,229,1,1,229,15,0,0,15,7,0,0,7,251,1,1,251,11013,12,3,11022,5217,5,1,5221,15580,17,4,15593,166,1,167,31,1,1,31,23,1,1,23,3428591,74035,3425701,0,4210260,workspace,52,2594,9,1036,43,1558,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
e08886d8a3337e19304489954a114f1b8ae0753c,9724,13,9737,0,0,0,4981,144,1,0,145,5,0,0,5,4,0,0,4,153,1,0,154,6854,10,0,6864,2870,3,0,2873,9295,12,0,9307,66,2,68,21,1,1,21,13,1,1,13,1121464,618331,1120750,263371,1120792,workspace,53,2595,9,1036,44,1559,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
133c727cc4f7036b79b72d93ac5f5de4f86d71e1,455,39,494,0,0,0,4983,29,2,1,30,1,0,0,1,0,0,0,0,30,2,1,31,318,23,0,341,137,16,0,153,453,39,1,491,38,1,39,13,1,0,14,13,1,0,14,863577,52858,861682,0,842047,workspace,57,3788,15,1305,42,2483,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
df504e924a57fac331babef31420e257d332aa64,564,540,1104,0,0,0,4984,19,89,1,107,4,0,0,4,0,0,0,0,23,89,1,111,329,269,0,598,235,271,0,506,563,540,0,1103,8,1,9,4,1,0,5,4,1,0,5,63635,1433,63238,0,494312,workspace,76,2190,17,965,59,1225,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
25cc1cf8dc03b9ba0ae886d354855adc207b5b6e,1677,313,1990,0,0,0,4985,39,34,4,69,1,0,0,1,0,0,0,0,40,34,4,70,879,171,0,1050,798,142,0,940,1631,310,0,1941,45,4,49,10,1,0,11,8,1,0,9,570814,165701,570167,43,468440,workspace,96,2155,22,958,74,1197,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
a75c67364d3484147c0643baf535845ce72a50cc,308,2,310,0,0,0,4986,11,1,1,11,2,0,0,2,2,0,0,2,15,1,1,15,184,1,0,185,124,1,0,125,306,2,0,308,14,1,15,6,1,1,6,6,1,1,6,329440,1578,329308,0,328422,workspace,72,3007,19,1145,53,1862,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
7ffb880775dea72e517d19c27eed871f26f8d817,46,2,48,0,0,0,4987,11,1,0,12,0,0,0,0,0,0,0,0,11,1,0,12,27,1,0,28,19,1,0,20,46,2,0,48,10,1,11,3,1,0,4,3,1,0,4,453682,14731,292180,0,510717,workspace,71,2205,16,968,55,1237,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
a084767b40c0d3ba8fa8f8d60f1e8d99a9dc3457,12,4,16,0,0,0,4988,2,1,0,3,0,0,0,0,0,0,0,0,2,1,0,3,6,2,0,8,6,2,0,8,12,4,0,16,2,1,3,2,1,0,3,2,1,0,3,182780,53394,55720,0,39749,workspace,0,549,0,313,0,236,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
0c7862e968ade4e5c07bc5b9e7a57e05fcb37d24,168,167,335,0,0,0,4989,22,4,2,24,0,0,0,0,1,0,0,1,23,4,2,25,82,57,0,139,86,110,0,196,146,155,0,301,34,1,35,10,1,0,11,9,1,0,10,699450,276931,696305,0,1183339,workspace,72,2206,16,968,56,1238,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
60672a61ff7bd9679e1c7683c28ecdf0f02daaeb,201,54,255,0,0,0,4990,13,5,0,18,0,0,0,0,0,0,0,0,13,5,0,18,78,47,0,125,123,7,0,130,189,54,0,243,10,1,11,4,1,0,5,4,1,0,5,198868,2007,191148,0,449180,workspace,34,789,18,507,16,282,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
ed98a6284b4c2f0be2e128dc7cf59d42eb49046c,573,1,574,0,0,0,4992,46,1,0,47,0,0,0,0,1,0,0,1,47,1,0,48,314,0,0,314,259,1,0,260,532,1,0,533,49,1,50,15,1,0,16,13,1,0,14,790883,13885,782908,0,1023602,workspace,73,2208,16,968,57,1240,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
1f9e904f455679d1a297204a2ce44465e32751e2,293,6,299,0,0,0,4993,20,1,0,21,1,0,0,1,1,0,0,1,22,1,0,23,147,3,0,150,146,3,0,149,287,6,0,293,12,1,13,5,1,0,6,5,1,0,6,142793,9591,63663,0,62277,workspace,0,4334,0,1416,0,2918,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
390a39bb5cf4eca849a75802f92a361a9bcac310,293,255,548,0,0,0,4994,18,4,0,22,1,0,0,1,1,0,0,1,20,4,0,24,147,156,0,303,146,99,0,245,287,251,0,538,12,1,13,6,1,1,6,6,1,1,6,135871,34589,126566,0,621827,workspace,0,4336,0,1417,0,2919,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
1efc99c4dc4d2f137b80ca128e6f0f6e9ad353cd,321,5,326,0,0,0,4995,17,1,0,18,1,0,0,1,0,0,0,0,18,1,0,19,240,1,0,241,81,4,0,85,319,5,0,324,18,1,19,8,1,0,9,8,1,0,9,78533,7167,77394,0,1037419,workspace,0,4354,0,1420,0,2934,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
bed5b30a5622782b35d0d28fccde979e188901f1,7079,1,7080,0,0,0,4996,108,1,0,109,4,0,0,4,1,0,0,1,113,1,0,114,4373,0,0,4373,2706,1,0,2707,7019,1,0,7020,152,1,153,24,1,1,24,23,1,1,23,1295985,15437,1295893,0,3434827,workspace,0,4355,0,1420,0,2935,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
35ece7dd074e1cb1b00ffb89dc6a6de063145b53,1910,12,1922,0,0,0,4997,83,2,0,85,6,0,0,6,0,0,0,0,89,2,0,91,1140,6,0,1146,770,6,0,776,1901,12,0,1913,32,1,33,10,1,1,10,10,1,1,10,342264,70564,342108,0,506980,workspace,16,1066,5,459,11,607,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
068b7f8ee23f4557d356db30b4cbbd98065bd27c,2026,527,2553,0,0,0,4998,89,2,1,90,6,2,0,8,2,0,0,2,97,4,1,100,1179,283,0,1462,847,244,0,1091,2014,527,0,2541,38,2,40,10,1,1,10,10,1,1,10,495042,458711,463448,-3451,372184,workspace,38,772,20,499,18,273,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
cd9114e5136ecc1f60baa43fffeeb632782f2353,1248,382,1630,0,0,0,4999,46,11,0,57,3,0,0,3,0,0,0,0,49,11,0,60,675,325,0,1000,573,57,0,630,1245,382,0,1627,20,7,27,8,2,1,9,8,1,1,8,268782,1999,238056,599,296969,branch,84,2168,21,962,63,1206,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
96012e83f1a1e35dd4361516f91d0ac7b87c637b,4241,10,4251,0,0,0,5000,113,3,2,114,12,0,0,12,5,0,0,5,130,3,2,131,2408,8,0,2416,1833,2,0,1835,4232,10,0,4242,53,1,54,10,1,0,11,9,1,0,10,349063,1411,347259,0,847750,workspace,92,2179,21,963,71,1216,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
d59bce21e5dbb0a15051e40d5dd717fd7bf982d8,101,10,111,0,0,0,5001,12,1,1,12,0,0,0,0,0,0,0,0,12,1,1,12,66,5,0,71,35,5,0,40,97,5,0,102,5,1,6,2,1,1,2,2,1,1,2,25375,723,6693,0,181208,workspace,49,618,17,457,32,161,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
7cd85f431a5ba4baf04781f71254d99c3405f102,9359,2,9361,0,0,0,5003,68,1,0,69,0,0,0,0,0,0,0,0,68,1,0,69,4135,1,0,4136,5224,1,0,5225,9049,2,0,9051,5,1,6,2,1,0,3,2,1,0,3,73352,64469,69989,-5520,228610,workspace,36,776,20,501,16,275,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
04e988c6ce1e7255a9575ff2fd130219f03c64f2,9361,104,9465,0,0,0,5004,69,3,0,72,0,0,0,0,0,0,0,0,69,3,0,72,4136,54,0,4190,5225,50,0,5275,9051,103,0,9154,7,2,9,4,1,0,5,4,1,0,5,83179,28971,73352,430,231973,workspace,94,2181,22,964,72,1217,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
8fd65c944f8f55ed956ac2ce6105060bf499741e,566,4,570,0,0,0,5005,12,2,0,14,3,0,0,3,0,0,0,0,15,2,0,17,332,3,0,335,234,1,0,235,559,4,0,563,16,1,17,3,1,1,3,3,1,1,3,76638,46655,73743,0,69174,workspace,49,693,17,322,32,371,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
dbf6bd6ea05f7d4836083747c6357c6fee907ab8,210,3,213,0,0,0,5007,68,2,0,70,0,0,0,0,0,0,0,0,68,2,0,70,105,2,0,107,105,1,0,106,210,3,0,213,2,1,3,2,1,1,2,2,1,1,2,149815,30785,147109,0,145671,workspace,0,4820,0,1490,0,3330,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
5b989722be0e090e63608399468a902b76cc13dd,28,1,29,0,0,0,5008,4,1,0,5,1,0,0,1,0,0,0,0,5,1,0,6,25,1,0,26,3,0,0,3,28,1,0,29,8,1,9,3,1,1,3,3,1,1,3,71300,52538,71266,-2593,18728,workspace,50,695,17,323,33,372,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
fe1780ed3ecabc1d61b420d1ac6d56f575181ae6,2942,4,2946,0,0,0,5013,68,1,1,68,6,0,0,6,0,0,0,0,74,1,1,74,1928,2,0,1930,1014,2,0,1016,2866,4,0,2870,109,1,110,22,1,1,22,22,1,1,22,2257194,1882628,2257008,0,2256458,workspace,51,3810,5,1308,46,2502,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
ad1a13e85c1eb638f32509993ce319356ba2b9e0,1016,8,1024,0,0,0,5015,84,1,0,85,0,0,0,0,1,0,0,1,85,1,0,86,513,4,0,517,503,4,0,507,1008,8,0,1016,51,1,52,6,1,0,7,6,1,0,7,434750,68994,424537,0,574953,workspace,0,4672,0,1471,0,3201,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
b7296bcea0c942abefcb3243e3e558b95933c082,1801,28,1829,0,0,0,5016,111,6,6,111,1,0,0,1,4,0,0,4,116,6,6,116,968,18,0,986,833,10,0,843,1780,28,1,1807,93,2,95,16,1,1,16,14,1,1,14,600154,250863,599405,73697,5204303,workspace,0,4673,0,1471,0,3202,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
3ba07bdf7da40b77f2709ac9628b9d0d20c846e7,4735,602,5337,0,0,0,5017,116,1,1,116,8,6,0,14,6,0,0,6,130,7,1,136,2660,602,0,3262,2075,0,0,2075,4660,602,1,5261,151,2,153,26,1,0,27,25,1,0,26,2508072,199831,2441023,-97755,2243524,workspace,63,3442,8,1220,55,2222,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
6feeec1ec5fbadc5c77d1bbf6511d021e8fc73d1,1499,139,1638,0,0,0,5019,70,4,0,74,4,0,0,4,0,0,0,0,74,4,0,78,1110,99,0,1209,389,40,0,429,1467,99,0,1566,41,1,42,11,1,1,11,11,1,1,11,805992,665109,699163,0,731771,workspace,1,516,0,227,1,289,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
bb4faee21e61c8449fa5a3186e3e9a22d6b11d7f,2535,73,2608,0,0,0,5020,86,1,0,87,5,0,0,5,2,0,0,2,93,1,0,94,1848,41,0,1889,687,32,0,719,2451,72,0,2523,74,1,75,19,1,1,19,19,1,1,19,1205644,774685,1052268,0,1476521,workspace,67,2891,19,1112,48,1779,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
39ddaeb8fe3a2493401b7182804f3c262c1a213c,493,3,496,0,0,0,5021,27,1,0,28,0,0,0,0,0,0,0,0,27,1,0,28,361,2,0,363,132,1,0,133,445,3,0,448,15,1,16,5,1,0,6,5,1,0,6,515767,115399,515312,0,2389425,workspace,68,2892,19,1112,49,1780,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
4fc241235c41fbf7f2592dfee11db5b7b71c17ad,3,33720,33723,0,0,0,5022,1,56,0,57,0,3,0,3,0,0,0,0,1,59,0,60,3,21257,0,21260,0,12463,0,12463,3,29570,0,29573,2,1,3,1,1,1,1,1,1,1,1,86362,21503,86261,0,84821,workspace,87,1052,30,564,57,488,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
7a99821377eb46a1cc8b0115daf3af01ddb26a16,2773,2,2775,0,0,0,5024,85,1,1,85,0,0,0,0,0,0,0,0,85,1,1,85,1622,1,0,1623,1151,1,0,1152,2553,2,0,2555,78,1,79,10,1,1,10,10,1,1,10,464127,8397,454174,0,449890,workspace,25,39,3,7,22,32,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
8bb5d3dff46d91ac789b5c92edb7fb1335cc66ad,199,16,215,0,0,0,5025,7,3,0,10,1,1,0,2,0,0,0,0,8,4,0,12,175,9,0,184,24,7,0,31,198,12,0,210,12,1,13,7,1,0,8,7,1,0,8,588822,336382,439117,0,573878,workspace,79,3495,12,1230,67,2265,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
536b75e946fb61a7431f429820c95b8e434cb62a,895,54,949,0,0,0,5026,70,3,0,73,3,0,0,3,0,0,0,0,73,3,0,76,580,45,0,625,315,9,0,324,887,54,0,941,52,3,55,13,1,1,13,12,1,1,12,1040413,620443,1030722,70118,1002729,workspace,80,3496,12,1230,68,2266,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
325e5c3ef0459bbf5f1629cbbdb8cda0659f98b2,449,81,530,0,0,0,5027,14,2,0,16,0,2,0,2,0,0,0,0,14,4,0,18,367,80,0,447,82,1,0,83,395,81,0,476,13,2,15,3,1,0,4,3,1,0,4,218021,57246,216239,-22665,162649,workspace,29,514,20,240,9,274,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
b778e5993af98ccb1659bc40d3d042ac687fe16c,184,12,196,0,0,0,5028,8,1,1,8,2,0,0,2,0,0,0,0,10,1,1,10,163,6,0,169,21,6,0,27,180,12,0,192,12,1,13,7,1,1,7,7,1,1,7,510724,196119,510598,0,477913,workspace,81,3497,12,1230,69,2267,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
1e07068adf86cbcdd22cda657204090707469d7e,519,9,528,0,0,0,5029,16,4,0,20,2,0,0,2,0,0,0,0,18,4,0,22,436,5,0,441,83,4,0,87,465,9,0,474,17,1,18,4,1,1,4,4,1,1,4,278502,47453,224709,-32458,177256,workspace,57,245,45,167,12,78,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
a52c7a1b65b4a10a36e455d9cbc98265fa6736ba,329,833,1162,0,0,0,5030,9,28,1,36,2,0,0,2,0,0,0,0,11,28,1,38,316,475,0,791,13,358,0,371,328,821,0,1149,8,2,10,4,1,1,4,4,1,1,4,172099,3431,141969,-11150,140225,workspace,58,248,45,169,13,79,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
20cb17e1f9d5b18fd511614b806b05343c9134b4,842,35,877,0,0,0,5031,31,4,1,34,0,0,0,0,0,0,0,0,31,4,1,34,480,18,0,498,362,17,0,379,830,35,0,865,5,3,8,2,1,0,3,2,1,0,3,203283,2276,83923,0,261179,workspace,26,40,3,7,23,33,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
72c54e388315861ce5827574e679784287d9f5d1,87,28,115,0,0,0,5032,7,4,0,11,1,0,0,1,0,0,0,0,8,4,0,12,62,11,0,73,25,17,0,42,83,28,0,111,10,2,12,5,1,0,6,5,1,0,6,256631,159996,256347,15,677373,workspace,82,3498,12,1230,70,2268,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
3eae681493a91636f3999cc69c6f9116915f4951,220,19,239,0,0,0,5033,11,1,0,12,2,0,0,2,0,0,0,0,13,1,0,14,178,17,0,195,42,2,0,44,216,19,0,235,15,1,16,7,1,0,8,7,1,0,8,432159,9985,432081,-160299,422096,workspace,83,3499,12,1230,71,2269,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
3911a0a1b7817eeef190833e0635793c70a949f3,656,2968,3624,0,0,0,5034,40,3,0,43,2,1,0,3,0,2,0,2,42,6,0,48,442,1433,0,1875,214,1535,0,1749,649,2964,0,3613,52,6,58,13,1,1,13,12,1,1,12,876548,108794,872247,4628,768087,workspace,84,3500,12,1230,72,2270,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
229a17ca915cbc6167f386ed4290cff6342b6abb,3207,4,3211,0,0,0,5035,15,1,0,16,3,0,0,3,2,0,0,2,20,1,0,21,1628,1,0,1629,1579,3,0,1582,3199,4,0,3203,24,1,25,8,1,0,9,8,1,0,9,437128,305906,436460,0,266176,workspace,85,3501,12,1230,73,2271,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
ab8586e6677a3598e4c591dc53b52a5964ee1c15,3215,21,3236,0,0,0,5036,17,1,0,18,3,0,0,3,2,0,0,2,22,1,0,23,1631,21,0,1652,1584,0,0,1584,3207,21,0,3228,28,1,29,10,1,1,10,10,1,1,10,520099,68397,516055,0,483370,workspace,86,3503,12,1231,74,2272,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
2884b9a4aef53245798e4f50793eb3e70aa73a6d,782,350,1132,0,0,0,5037,24,8,0,32,2,0,0,2,0,0,0,0,26,8,0,34,434,302,0,736,348,48,0,396,781,346,0,1127,22,1,23,6,1,1,6,6,1,1,6,252286,5250,246451,-28356,241201,workspace,55,732,24,475,31,257,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
a329097f925ef20a724fa7e5241b0e9d75d42bb9,513,41,554,0,0,0,5039,26,14,0,40,0,0,0,0,0,0,0,0,26,14,0,40,417,22,0,439,96,19,0,115,508,41,0,549,20,2,22,4,1,0,5,4,1,0,5,70094,8106,48823,52,69476,workspace,58,735,25,476,33,259,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
bf1e113311fe225c9a3a78f9d0fb5e43974573b7,19415,12,19427,0,0,0,5041,479,3,1,481,30,0,0,30,21,0,0,21,530,3,1,532,11958,9,0,11967,7457,3,0,7460,19232,12,0,19244,376,4,380,50,1,1,50,48,1,1,48,6401052,5919860,6400853,65707,6396401,workspace,91,3367,14,1207,77,2160,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
4ed26277347c4b1c6d20d6ea913bb40d75eff810,3271,24,3295,0,0,0,5042,61,1,0,62,12,1,0,13,0,0,0,0,73,2,0,75,2786,24,0,2810,485,0,0,485,3050,24,0,3074,22,1,23,8,1,0,9,2,1,0,3,1403027,856521,1373023,0,869995,workspace,76,3810,8,1326,68,2484,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
09bc76de60b7f91b05b79a24b57f65b68f789b11,24,1608,1632,0,0,0,5043,1,38,0,39,1,1,0,2,0,0,0,0,2,39,0,41,24,1358,0,1382,0,250,0,250,24,1602,0,1626,2,21,23,2,7,0,9,2,1,1,2,358095,30004,351713,3154,868215,branch,66,3811,5,1326,61,2485,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
4b12266d80b52a644ec868183891df8d29502a7a,9751,5,9756,0,0,0,5045,27,1,0,28,14,0,0,14,11,0,0,11,52,1,0,53,5076,5,0,5081,4675,0,0,4675,9724,5,0,9729,17,1,18,6,1,0,7,6,1,0,7,175751,108224,175514,0,572703,workspace,77,3330,8,1204,69,2126,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
69e2a4003be7873257372e775765d489848a826f,9888,10,9897,2,0,0,5047,71,1,1,71,14,0,0,14,11,0,0,11,96,1,1,96,5175,6,1,5180,4713,4,0,4717,9860,10,1,9869,29,1,30,9,1,0,10,9,1,0,10,328285,210724,328244,0,200918,workspace,78,3331,8,1204,70,2127,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
019280617aad7008e523e0bbe19cd76fd59d5e25,16732,2,16734,0,0,0,5048,454,1,1,454,23,0,0,23,12,0,0,12,489,1,1,489,10262,1,0,10263,6470,1,0,6471,16603,2,0,16605,224,1,225,34,1,1,34,34,1,1,34,3972600,2007178,3971661,0,3880988,workspace,79,3332,8,1204,71,2128,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
196ad6913ff57cd39caf0b262267e67c5a143467,107,3,110,0,0,0,5049,4,1,0,5,0,0,0,0,0,0,0,0,4,1,0,5,54,2,0,56,53,1,0,54,107,3,0,110,5,1,6,3,1,0,4,3,1,0,4,185049,166169,181536,0,243156,workspace,83,3336,8,1204,75,2132,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
1f4b80a43798eff00167c529abd770635ea98a26,394,167,560,2,0,0,5050,21,3,2,22,0,0,0,0,0,0,0,0,21,3,2,22,246,126,1,371,148,41,0,189,372,165,1,536,20,3,23,4,1,1,4,4,1,1,4,826742,220219,764483,-82657,628832,workspace,3,82,2,21,1,61,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
48c5adfbcea2006dc55011a3d7f27e30fbe4a6b3,3,69,72,0,0,0,5052,1,6,0,7,0,0,0,0,0,0,0,0,1,6,0,7,1,57,0,58,2,12,0,14,3,69,0,72,2,1,3,2,1,0,3,2,1,0,3,50696,10911,50485,0,44174,workspace,93,3511,12,1231,81,2280,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
6213b25cd488bb964bde6bb67b189604aea5420a,258,8,266,0,0,0,5054,5,2,0,7,0,0,0,0,0,0,0,0,5,2,0,7,177,4,0,181,81,4,0,85,255,8,0,263,10,1,11,5,1,1,5,5,1,1,5,617219,337069,438631,0,1973056,workspace,10,806,0,507,10,299,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
01b7cda9168438dc88805c4ed9ba88184c83ca17,800,9,809,0,0,0,5055,29,1,0,30,0,0,0,0,0,0,0,0,29,1,0,30,437,5,0,442,363,4,0,367,794,6,0,800,25,1,26,7,1,1,7,7,1,1,7,266719,99816,107410,0,195058,workspace,0,4397,0,1428,0,2969,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
5703dff0939f05c7457cebd6fc61d88ab13afe41,11,2,13,0,0,0,5056,3,1,0,4,0,0,0,0,0,0,0,0,3,1,0,4,5,1,0,6,6,1,0,7,11,2,0,13,4,1,5,3,1,1,3,3,1,1,3,8991,801,1833,0,25286,workspace,0,424,0,296,0,128,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
9980d118eebb584187b2e7a6cbcaeba2ffd56cfd,814,5,819,0,0,0,5058,32,1,0,33,0,0,0,0,0,0,0,0,32,1,0,33,521,4,0,525,293,1,0,294,786,5,0,791,45,1,46,9,1,1,9,9,1,1,9,2093653,449152,2093235,-369009,1644083,workspace,12,655,3,309,9,346,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
c83c3cbe9740cee7c168a93e26d6448f78170595,232,10,241,1,0,0,5059,13,1,1,13,0,0,0,0,0,0,0,0,13,1,1,13,143,6,1,148,89,4,0,93,229,10,1,238,14,1,15,5,1,0,6,5,1,0,6,93360,5338,90745,-83310,85407,workspace,14,657,3,309,11,348,/Users/tayanemoura/Documents/git/manual_analysis/bitcoin/
