commit,wasted
5a0163cdee7d2071329d35ec44811abb572c74e8,26
5585c265a2686cfde6dd9a86e075c06e4779a276,2
440f1abbdf3b26d6df829d2b850c27452209472b,86
a90bdd558c16a0b336a28d6d44a161e80a3e698e,6
c86f8fa746070aa1f40bde6b7a4e425960e4ef66,10
a9b089c3c8ea54869b66eebe9db8267899b122ff,276
d9f9047e397782ae5758cab71bce9e8b885cbc2d,398
b3d2a3574e324c93c6a4377631e389d589a7b20e,81
b42911dd4889974c04932a8b2e72b9bddb570817,33
18d6579ee3f6a79eb1661c386153c03960dade59,58
d281fea9ac0471ede513cce465cdb51d1ba47d79,14
0b95b4c7d1d84c2dfec55854c2860d2899c6f5a3,18
ecc7579f446be2b012840c651b7a97f737c12d26,3497
0d7d79ad759ac90c21cb3268d1bfe14e19ee68f5,3823
d72118cfcd1021bfdd52830c6deadf37735e651f,9
61fae72e5f53aa98a57cd0087f7bbd84583c15d6,9
50129befb694f1a2ec3fd44f1fb84bea8d9aaf70,6
9f1b12bf06805707a897d32527261772a2091727,14
08c82f8b9d1a6c5b806c47d9d9ed78df74423acd,12
6e1d72998f181ae8270bb478dc126b5cb9512a40,23
2579b6b53f2176720716261115a4116c87b5f678,8
f85e8e6e43958b7768836e9a16b30693d4641d7b,6
eb79a0bf0edbf4d0e0243f27f9076063f058db07,69
51385b388737df582b531bec305c2ccb0c54dcc2,4
a6ba3581a93004730103ff64ba03c6d9c583ef46,188
b0648fc3fcdb8e53386288c096322293b90a093b,34
469969e3244c2e82699b83050b362607fd95e2a5,2
fb5e40facee26d63424054153a022daeb16e3cb6,117
4d5d9de5418a5834944cc8df087b3025061ef810,5
2490f3c955e4ef9ec395bd567ec5121b1426e0c3,26
d2b61e4db926f98afcacf6c1c52c598eff1545fc,25
f7de7bab6e84b135ff615b52f965cd2be3742d75,40
f3df24269dccc61b2cecc3e33e15c76ccdb2a3fb,4
ec2def803b789d4d3298441dfac33b65d057d4e6,66
f4a565ded958c265b4cc8cc8302fe7d515ca9840,3
a0fef9dd22e6cdde7a6d2c386d667f877e9b75ed,67
a5422d14c8e78b83db1f09652cecde6ac6600de5,12
8144f7c95dab6ac76dd5429334ecf3afd577e9cc,43
15bece50d10012dfe66238e588b4960cbc27beab,15
9da882e39632b4086c07bc9f0a20959713841384,5
c674923bcc38f08f702549f0ad1ffc1b34ca7309,1
2f7b6db4290994007373daa383d38a8ffdeea397,278
7c14c377dfa68a6262fc3b913d8217a782c5af2b,2
af7aea9f17130116bbeb12b4bf51ed8d0bfcfebd,36
6f6d70ffeda9b9918b8fcd02ffea28b126e283e3,18
a7d82b935ff103230224449afeed068d87ae495c,42
08bb3b7cc8f74039da0080286b18c1afe5f9aef5,7
027264cd64766d67276e154a020317ad3eaf15bc,40
abd433fa0717bd2c3bd579c2a2cd99d7991cd104,19
14337693d0645e04e82c79bd38bda42b7e1c91a3,49
8304dc4d68149dcbf39184b7b6f7658acadcff03,10
7053b84c0e7bbf5360d42d9f348837aa6ecd8598,148
384f03f1beba465ae3603681b7716d669146bdd1,4
7157b3923d4a0a210d7bba41d633231cad17cfd2,28
ea2726a87b630e2da43724beca7a9c97e6fae317,5
6c86cb8aa5dfb5406e53238ef94536be6ed8be24,782
538085b9edbc83d82f0e5df39b2fb421d46d91fb,1
2a3fb5f3a8d3401c22261aacf1afa7daac8070c2,178
7ac588269ffe94748249b5a983e984ba5f135176,6
ac9389bd65cdaaa885f8a11ed7b36fcc7e78518b,55
ae96b4f20def8551553da80fc5dce53793128493,13
70a6c0fa3584d591799ec5ceb9f79f58a3e52947,1
66189fde3eb04e104b38724acc445b8f3e10eae9,20
3c024111492a0038091a0503ff55d4bdc794dff8,19
898ded7084dc53cc15adcdf038bd2969acfbf8e1,60
0803320de62fa3c786ff240135df9f0a9ff32335,27
6dbffea93e6477e2bfb4764fc3d973c263908629,1183
845db1c79162aa68a1b73541ea9dacd749983140,133
15cf3dc5aa037df8d2c5600d4802448c60d2c808,4
a762fe0b0da36dba7f44b924d517ccf2f56db216,174
8b9c5f6367f28c1db6890e39a13f17e75326eb19,8
b5dd23890e7068e9209e2b93440e37383b34a6dc,2
b326bdb9b220393b4afd6890eb96d5382c5e31db,15
5a195d9dc66ae3007cdf125e93690ee9e32c3392,1369
dddc9febf285fe1c53a1fc91dc9513337118c0f4,67
e36349ec5064ec99cf75d14d801076e423095a83,37
943721825dba52744df95fe21a3b9a1885ea32eb,2
9a87a27caeab15a7f6c8b6b145b9e89fb32daa1c,14
f173377e74d7e9f46206f57fa64dcebb1da47cfa,44
b2a31e76ac94c8c3c110928a8f69b68759fea86d,1783
76ccddf26e17149f111cb9c4d624102cbf4af76b,1
76071cfbacd8374cbb05e1afbfa2b36b4c342f1a,179
8b7e6f19e4b534381902218cd914c9331a87e252,72
43543f41bf22bd65bbcac40a9dc5378f19b9cf8d,6
3d60bd04dbda70c8927ab42d2e22bc3de95ab734,3
9810bf6e31e56f74dbda400e341538924163d69b,430
492f085da608c4f3672faca4851ace6bdf834438,2
816862919a61a65f8f026c707903331b341f7578,3
f4fbbb6a038d02fa4755a31369920d046bf2bee7,58
2e7caa87321af1cc9b9cb1e123e746d03f34718a,7
8a36c7fdf12b315592ecaff89fff21fa7f5fed5a,1
46de00e0950ae49950849fab9389750d03196e18,3
78e01809e5defee2132282a2745b398a75c7f9da,1
447f3c49ea2d67305e2ac01af8c6d0cdbd35ce6f,8
f30e1ba8990f14054549be95f7bc7f06ef3836fa,2
d142add9225dac102a847ff8ebe7a31b63740632,2
8b2732294fa14027a7afa27733d07f0ecda239ed,10
faeacfaae573a10187efc5e7956b1c2b618ba371,33
3bb1d771e07db041d3d11f0eaa446bdb2e213212,2
ce7ca9537d00be36dff9e3d2b4016656a5dd6ba7,32
e326d2edf325502814d6eed6743d384353a95ad0,16
e1377f0b88de103e5cf4b093a70642b8b2afa764,10
dbfe1ca0e882ada6f7e0a8432ba9a79c16cd21e0,9
137cf58436ab7d5a145903fffbc20da4ff9afd65,15
ef07e372124c7cb05b23a81c274cb2ae7d9d24bb,335
ed5a230df23f70a3120ad4efbd697d9b8215e71c,6701
005a18c90d3eadd933032c0c82b44493dfed0c3f,1
867ffc81c5f7993489b2a5fd8e958fc6d9c7f68d,2
b2be637933ff6727a026aae790215d40c81d8f8c,2
14d07ac2cbf643b5fe2a9c4fce4a5993e65a557b,285
8b545806846e4d3b60aed68e54a6884295f5d903,4
1919445b0cefa363266458e43c08dbb45b0aef25,2
19a16857f3864d83182786c556dfc2ba7c650e99,1
41b25a950420a4ebca43cdc8581ff1e667f8af5a,37
833aa2b25e47a7cfa3ca467439f74cddaec0350b,4
659ba38dfa6539342718a71988130e8089810c36,44
24710abd9bab88e17e2174d6c536082ff9ca4b78,20
8bb3e67eec67be04b6474d46352870ef6169b641,9
eacada4e4af6bae64e0f573aa0b84ce1ee3e3131,41
ef84637c47aa41fbc82f58a3fbef605f3a55b4ea,10
dad0c665069e5972ddade470131c4678f7f6ee1d,41
bf4bcd7ea86f972830baf5ca0adc6fd97038f353,90
0d994b86250dfab133a2ffa36d58b359fd473e4b,4
becaef625f771410f4b34b34af1ee5901049f958,4
e6525eae3c57da5643df7a6ac5410b700565f854,22
fbf8bd3417566cc8554ab4e64093e0f9a25a048d,1
19db042f73294de9644b2325473e7b68772065e9,1706
b2bab165ad915fb90e2802d0659e545509e3d2ae,8
ad517612ec7b256e399801b4be657ae539eca34a,1
5914af0078047af21591ab06b7176fd68d6e6a50,4
40e6182b6a95c99095a7bd49c424d5517854d1b6,1
8257f315a2364a441ac77f4159c0a725c515e932,3
530dcfa3f99fa04def92937d283963a7a499d253,3
d49adf9be2dc30e7c755246ec80e9f427b6a558b,3051
50fd3453a435029cd208e4755951732dd7511cdd,28
cc05b5fbe8f0ff9204be9c56565b22f22072f0a7,114
4769ae2869c2e70933aa1455743f74f6f44c0147,53
19766f246bb212783b987b424f43115601a9b9e5,59
79e86ce25b8abf0c3123e3bd00eeace6d41164e4,5
f96d5e1522d31a350e3acdfcfacb0830bea8aaf6,592
9b2a2284f961b107114099e7c1f5f1095d45cc25,4
11ef030d2639004d0953424720e4ec43bb4e0619,2
46b3ea96ddeda7d0cc8a0a56f18149202c7dc078,1
c84826a5a868512946c7989b4c5622bde2bf4953,3
1d9ea98cb9991ccc3538160d1b6f9b4b3ea251e7,76
d7b27735d77878b577ad0b39ec66a6b4435c9614,8
a73eb36831eb884f35c29095f634810dd4a9f507,24
69a58933be694ffb4491a01d7d0e2e8d3889cbe7,5
f17b2b32ff8671ef74186f841967b5bda8b1df25,55
ff9b4cac52f9740ea1312f8a2217b434c812f13f,617
0a10134dea23e845537d406fa81723c65f102265,89
073f15aaa46cf1f58390136151b19ad437f7a0e5,19
9b69468bcd936bc73ddc0609b8f0997c9d489a7e,2
597b2818d59de06f51ea81800f0e7717d9bbbedc,1
dccf3d8936670c117f9d4add4ca79bf776fb055c,1
129253b31d6ab7045f5a8bb8407ec7dd8806b0b6,434
3be311a600c5fe15ab86707fe7214746536f1e4a,1
57fc6466f9f3f89ecbe45c8aaeb776fe86a5311d,67
d7465415dc8d2e5cc227b029bb0ceaf16f260938,22
040931ff78f576d75f6fd1334b2b7691b3509c1b,2
366d2a93695aebd2255fa4f0b571141ecba8f62f,5
6d35064d467097d150094233b23ae90cbe1b45d8,2
10b601e9b7595917178bae840a80e3605831a2cc,1
dc08241f9956f8626a6d84468b6c22636fe7730b,6
660b3bba3d98c87ec28ce510bc37ab7da27f0358,7
92ad1b7e37ad65807cd9f15d951865353494bc0b,3
8e7562c6874c0770136e5f03730f0cb4011e123f,10
76c26cc21079e94c51e38c44950ec183401b27ad,2
be666f93dde89e25a1cbd22fbdfd92297d6376e0,11
783d26d8a4325384d9eee3f55bbd2abb0cb0e4f9,12
b29975d7671579a649265701bcbe338c0cf4057f,775
73ef053b7a793e5f0495d7cbf761095020a02a52,3416
ec13e1d0acddf9413c3090404276361cd97432c1,4
33fd39d636f670393c0fe799dd53b8309b8ebb74,3
7b0c41fcdf862832a1c21391b4d942061240ef56,4
ab7d160fe73e32898d9c314cb572b7af2a831489,60
0edaa8b7eccd3be7344aa072143a3de1280e7dac,9
cbd045a05c31d13222e02ce4c7e05a66c5562dfb,2
132b28687d080501ec8006c77ad4f5393e42cd67,162
f9b328394f9b5b743b677a8736b0aac8d45860be,18
12485037464f00e6c852764b171dbd5fd8e1ceda,91
fca6d36dc7d6fe3b21b2dba6b4cfd82f50017c4b,1
b994d9845af468869d34df71ba003b551df83bb1,116
a43e74920a0d13a9b7eeea538425097faae2e391,6
5319bd3fa72a0c9a02d8f5cbbec04ee7c7c2d296,155
effc10dbd941cad7c423c20e372bcaae48b8451f,6
eeada6a2f2e73134c0a511d4530332921a206591,1
299a3e0c3f9d6cec5a5571a9187414083e8c292e,1
cc0ff6959c7cff55e4cbf8a2ec0a3c134e5e624e,6
0ad553490c5a26213da77d6ef4b1b9a5ffb19092,154
5a60f9e93dc15084990b06d86f1ee4ba46fc59a6,4
55dc42a10f74bd9abe9a3b2a96c065380f8ddebc,13
42382b90a1e51d4384edf2c9e58ec25b255fc691,7
d993a30d0d64b1df25ef1b8397a5856d266ae0d9,2
2ad6ae884009deea98e41ff86a1f8833ca2feb89,3
baff981fdd4f257b5892afcc0563bbf4be2484ab,4
9dda506008d50569ef8d52f91c27b684c9674053,426
7feb335b0512fed193d39e089bcfeba3e5fdb765,282
692d6de48ea793ac8b5e54dc6bd213749d4afc55,6
496359340347b15871f8b3ca60b8607bcc32bbe9,1
eafc6686379b4d06caaf7ad4d8e554800861f922,5
bd863d5282f51b9f71b84b96beddfd5e4ea4d8a0,6
0258897c1b845bfd158cc6f17bc75c72c39d0057,256
d8145fc2063d50326638bb28213a5f5f9b2127db,280
e124035ccbd330dfb2b06a07f2d641084838a3ab,4
b26dd4d90dd5f67468e6827ba284b9dd5bcadf1c,3
faec6e28d72a5c7471371c6fd03252aca9752f27,5
fab65bac4625a9a9932919135b2aa5153cfe6e11,443
685070eebe41c3cdc33c08230fbc45d03f5bfa18,619
941da1e9ad029f842e41ca63fd790ad4c04f6c50,10
5421b3233a1f6e2af4e002be8fe396752ef90827,3
a37c5bedb3a61aa7e544c3adecaa93add9be309e,137
c64f810b1ef63543c6b78aeb816a4806ef95d299,49
74eec69917943eff3a6c41c3fb843a0066573886,107
8c8d95a387ed63f40a4d33d3397019d194862ecd,16
cc9bc8081c509371d3688ce37861950d882446e4,17
a5d29955d9ead1abd742562a08d283429eabe053,88
7471591a655a7185ea7287828a67b03a2d7d5e67,42
75acd46029cc864fd1c7e3f6e470d002e201a475,23
a88993fbed9fb0f4c7b3c629bf0d8b1ebd968178,1
43079b7953003d29a80046c2811b904228857107,121
2e509454ce58b876ffc58fdda1a9892c874a3edb,14
92fdc55aafebb7ffa80e114cfb74e04ae2957505,4968
d14a62117a418f3e0ece7b1bc2fb051679c7f439,2
7e46368e311f6a74c9bdea9140e26d02c2f3381f,4
4d1e9033a9776c8c514c9ecbd78a358d3485477e,21
02fc81b4bb0eb52695dae12550bab0dc35c93330,14
7b6a5e09cf17904c6bfa73cae4107199d5a31225,6
fbf2fa5b0924ed5d4fe9bbeaa70df8f321f6824d,2
49678febade831e48be61ae2f085f60ffbb97828,6
a0fc8f0bb58e99c1f4d353a9a17905113b970a0a,3
be54ba94b0acebe8bab7d0823fd8277bf230ca42,6
a7f5263e554d7ad248267b9d500389deacebeb82,39
7afafe85db216575858e63a79661e75004c12769,2
dcdc49d2ceb09869df5d03859109ef4307e5a336,12
3b15dc174e24c8aa819a5b9fc925bc4bd17f3c1d,1
084967cd2e9d579d58d7f34f2aa326dc73a62e56,2
6dd3d84435fa68e03b5bb13267436fd89e81dc2d,963
5a3d2253d9e0331962bdc53a322eef6ce833816c,540
26fe06fafce2937cafe52f9fba03d5edec52d091,2
5eae4f29b944c98aad07b07901e5254d11e318ef,2
687d708499f9cd6136e94e1a32dd03d4f8d417d8,2
9591fa97662f2d66840b113010a454a8c5426fc4,2
a10c52f4bd56b9975e750582c12882493fc7aa58,786
b7aab05ff77a713bae24c644362c9ac2f3fa576a,1409
117af58f36c4806317a4fbebaff70459dc6234d1,4
d09105c51be037444ce4c3bfc57760476941ded8,7
2c43e35f54e4a7431433cb5f1a154500a4d51f9d,1
f1bea2445ed16901f4670cd5a6529981db715c0b,2
eea54cc065be04e771a6c6419f1c3ad20aae3506,4
76e71ce2778a7bf2c9ce5ecde54a624da1ecc3a4,14
f9df1a3982613819fc24044020b5bf996404b26b,2
2f5546debff420b0f6ac5ec881589c26950ac239,6
483b93d4a20c15ac6932cf409fa987da25921d84,54
ab3e1f7fa37f5fb74c6c7e27f073603cf80ff4f4,22
608327b156d5477ba7a73fdcc67a5cd3d3fa3a60,4
573f926064496fea3d20dc84e15d2e35bf6a1dc6,32
8edcbf1e54dac9ef8de0e5be02ca29baff8a6131,3
f3f99a22442114f2156f175ad57ae101c359afa7,21
2f5d6a8b31aaf3f7d6ecc3398ac85722b5bdaed9,277
7a8789cfa237d4775253ab54af41110b72ff4567,41
ab3e95315da1bf154f4ffd6fd609dfb76fe9ec23,679
69b952cfd067c985bf9ab70b44370eb4112632e9,2
0903fd1ea3fb4ab9192998e169c7fd05c3e5c46d,4
110ea41ae157a60ced0bad2921900edf02a40a14,39
4b7f32bc5a91551b4058414a1633686ec775cd1d,2
85749511f82edc7bb84662f476a683e18a83cb8e,12
63ca66c5e21105bd1f3ba13b378df4d345d6b0ab,76
74ed2aa63e4c56052b077526216274fcf7389df4,3
f9d160f0998edd61073c24f3576ee905c883d981,893
0f7693a6dfca1dab07ccea6e9baccc058c04dcb4,9
81e98e0bb35fc8a614c07de42d15788162aac1fc,9
594436f98e45bf369d727286d7446868d0543a18,1
1974401b52a4d908c84435954ac97391cb9d9bd2,119
902fd650b0e1568c46abae3a76a8c871d73e3b02,1857
b9d259fe362ca3801bbfff49d5dbe1805cab9283,1
a40f2d81327b6caa411a4e6e9f73ffbecc888c3d,1
b2534a4f60f64003b5ba2960a9cf500fa7cee7a8,6
a77aa1275938d22222f98c705983e7d8fa5967fa,44
513ee869fed4bd9175513eb0ef4a55f869083599,2
126e77d5c62962647d91a998d9db0d52b7a6f8cb,109
da17414b3f94485680558b1c498a641e5fe2591d,596
75aeb16e05157d04160a8a07e865741fb752e5c8,99
92481b59d31199df57420d4b14912348cc780d1d,367
f78a266d998624a4aa9c47f4d9175dc9a9c97413,15
24701fc5a7691ace5c3097ef27df3f3ccee20e73,240
80e56cfda9f0816a8b2901aeea755735195f8b23,15
01ac2d379189995b9354e2af2f0bb208531d66a8,49
27c4c6e0af63ff3339425b509a4eab5c23174e79,589
aec2c8f7521cf1ce38752dc2ef45e8595e078c87,221
be2b27a747d1fa73d0779881283ce7c6a75dc677,2
116e0c7f3884261586347982574361b92868f302,31
b8a5b1ed8e39ee0ece9ebfee59e6ceb31b3f62b1,38
b5c9f5c4c3e439409505d945958882582cfbe7b3,451
fd600b11a67d7acfe003ec2cc5249b2840cfc915,26
3c26f7a20535261a3608f63d7c7eb744ccf321c0,12
748208775f2a81d89015c31adbb67bdf8defba6e,20
eac687df5a728d49df43b70136889ed6f84c61d8,121
7ee152881ea4aae01aa33da4c1dbbb75050132b4,297
d2bb56647f285c1bc753f40abb7a9407569a540d,21
41976e2b6048c9a3d3e2aa80b275759b2cbb1174,3
995195935b5320416eff949f2399790e03a02864,19
47f56f0230490c1b7b7d47d10b83b8c19842d917,21
7bf6e984efddfd0e8cd7cd5802e4c82117f4371d,10
9ac9809f27548466d9b26d23ad0979c8b0310e6f,9
c0600e655a0360e3a1598416222b89a6d8be66fe,8
9d2d88431395e40e77527a3b14a0a5ac7c5cc9e3,8
b4018c4c3041faeeed7ba368da8a23e6a96f6ac4,21
d42eadfeb943fca81adb3932ec2cf23c7ace11f9,350
e0372643e1ae157722cb76d690a48f37dfa8eed7,90
671ed89f2a417c515f3add846134817b133bc559,19
179d5efc810f1fdd7e3753b84c8fb3ee75408ed0,131
6cda6bb34c7f472f031f76c46d64e513d13c615d,8
9a408210698e20b32d6e047921cad21eb433fb14,2436
e704ec5c6f2bed783ee92c9cb0497093ac831e70,12
10faa303bc6fdcbc687f0e5bdbcfa1c6f6197a90,7
41f9c142975b1ad04bb4bfe69bc29272f17f806c,3
800e24616ae0ec36a369900761282bca05169d24,162
b03407289fa10c76065feaa4a12dbd53f857e56c,181
6ba4e48521a0b8ca45f6874727ee61c92a418e49,909
cc24b68584408b3edff50a23c8502bfcd6b90dad,1
d63a435787fab9214bbf787a0e15e0436fe6bf65,58
431bcf7afa9b5670824e35c9de50747511b493aa,12
287ba38905443c79fed12182eee80394a1149339,4
5ab317d4a6a7f7f67765b13b1e9b24edc4291aac,109
b7269f229513156828656233e61f42f8b8a71c41,966
934a2b6878b9c710352d558b9eb153d471282506,3
bf0e185bd689c8358abad690fa64f592f3ee959c,111
09c94a170c3b6552bd744968dc09fa862b8693d7,6
eb07581502320b1fbc53b00b359aa1cf94daab5b,448
5b3ccec10d3ba1fa46a58dd6735c24a5e501d240,128
66e7e42800420a3252405015b00758781d724b91,1063
3e70e26278e9cc5bbede383616140aafd4e25446,33
61063ebadec3b795cdbb224c7a5e61733d61c2a0,49
4e45385a8d906411e95a30897527a8786c17e618,2092
2e36c4ea2ded8be5d51ddfe8baccda50f3f36109,162
c279a91c03b73d5ddb6c8fe9290524c89653c2ac,30208
a9bd27ce5cdd833f7f2182432e3f36697466797c,361
c09f07edd933e137f3b0f8137832e48b9e6d1432,1841
cf5e925c1006b7505685a39b54eccaba82f55699,658
456998f043c1281a1d202ab26dd7507bbd2a4902,58
78671874513621eb4705fdc4d62986ace77cb8ee,11
4db5afdf7e0fa871a982f3124686794bc3d87bdb,83
ef6a76450963855a43f1bf979cd1b9f66559f473,647
bf00308ab245df7352df9afd61e54f476e641bc7,33
0676cad200d133977567a7ff974657663ceb9b41,61
293bfb03dd4a4761c22ff9b8d18d6aeec16bcdfe,3
7a06dbb87e8d602d5a066f38aafb95c9ed360f6d,3
3b1d217310242e86366fdd43e43bada960f5843b,109
2af3098e5af822689850de061be123b0239e6093,8
7bc4aa7e72ca7d7a455ccde5728925e10f027d57,32
0dfec752a3c4f64b0be01b8adb856f63c57f6cfc,1187
2e44511b13e1619b00987e78105a8095ab9f95c1,596
7d10b2370fde68270aa98f1b1996516b0293e0d6,1523
d293c17d21240a03c0af25910333b43348f73823,32
c014920dc1e0033a33002f82a55f819e60ebfe7f,4283
31ec7650ac5b8f0cd416b277d83f96951a117d97,349
bb35999f51e75a759cb12a023462f7379464dfd0,23
17e3d4e1eefc198197c7c0ccbd1f2d36d9c62b6c,848
6068df3ab20c99fa433512ed12fa1bc396cc40e4,955
b34654bf973bda2c9b97796047a2943d6726acdc,273
e98a4ea3362229661086d267b7acda00111e3a9b,904
3e1c88e3e0ec8d99b6896cfecd09cce73ea34bb2,19
60f4d285aff3fe6fa850a263e9a63a2a57d411ab,6
4a5557203b05dccf99d432cd18e62fa2af7cb3c2,102
7920b9229bee366fe89cb8ce908cffe7408a2259,3
fa1f286cae696cde2241df225e90407a8c0bfafc,540
05fb544f23f9e9801009c07c6bb037ef197d3e90,2277
aa092f03d8914aea9c7b11ad000be0761cb5f84e,56
297fa957f772580a20c991583eb92e4c71846998,2142
46fa7d987b08cc159c4cb0080aba6d2ad32d2a2d,2561
26a614b4d1530b49dbe816e34652c2c7b81c6959,6
c65e79543507cc8bbaf291e77258ebe5b00fe099,4248
73c6312391594fe371090d9988b23e82ba10f440,62
5bf8aa2b4993e006f5278288e0c2d20769958798,4295
62dcb1aed0db213d7566e8eefebe6fee416a4aff,58
d8a5882890018b19225afb2b05c245181d86519f,657
aadac369dc82ae9667d93f96ec6ac1af1c223921,53
928ca7bfb0ffda67472397a77f29375ccf9c5a8a,33
e6fdbd5807482b0feae0b5fccb36e536361400a2,391
a121127082244224b4070806ed4f8554766aa348,21
10fa02c5d2a445f24d07a921ea871b261373808b,4
69358c81882009e5309e26aa0ab8aa585167bc20,2698
ea57916d4e4a2113f8974361521bb8610f9f5895,72
e4fd61a1e043f69ac1e84cdba1c9e139d57a0b2f,217
f95d83f6c742cf82c1296d5b64202aeb760a9200,24
ee1e5953c4df51cb406d9eed6d977672f2e9c6db,39
eaf981ee9e84d7f54226c2bada763c283eeacdaf,10
8c72edf7384a8345eab18db6782c72859aa2e45b,8
930f3653db039baeafd79558b2c9bc1c78965a0b,2
574fea66ec21ad76e5d9745a6cd4df261596d5ec,134
75a7d429fb231fc7a63398cc570755e19bf6138c,1
b37922f34f51d63837326813b3c2514237ba3c32,8
014f3e7250b05ccd1528fe433c0f8ef9f55f0528,2
b2b41e37ecaa031fcf0ecf10271a469ae1e3e2fa,3719
7664520dce94403db9e56bbc84c62a886a56db59,1
3ad55053bf4076e2423853175d3ff97ffaa234b8,1
fd7ae7aa03722a3ba3479d43de10129d586c14d7,39
f4184344b1ab6c7bba4edaca267e4a01e9724c3f,52
647f906a40332edce015f98c105f7f8f8d4f3d5d,4
63a30ff44ddc0d520d1e9651df231dd402890a4a,2
2c259e8a7339a2ebc8166fe643cd6c818ec5fb87,20
146ddac527055529cbc8504d4463b5e16131e712,4
f308f42747e8cb317effaeb4c94ec6dab8e6bfb2,8
98008f2ab79a961dfe5cf0f1cbdccfaabab9a705,22
ef6968dc485a80d3b299d339f8ec502199674499,1
56e95a2e94971030a56e82aa4ed13169a4c1f943,1
08e6bfc763bf8e3532c7a4c2581bd1470f49bcfd,1
359153e331d1bfd8b1bd51789e9ced14f51d87d3,3
452f2d5ae24f401bf4aa41ade56c270eb480c6ca,20
840a71f29eddb2cee61d0f41356b3cf9c401b272,2
03025d49d026b29f05203438f1fea52cc4d26600,213
db7c76128fd0b71e0069067aab5013d037529c95,100
4998a14144ebfc2bc886c7972b73f26941f54f2c,174
a40476c7db43ce9ea5cb2884224d99d54b819d09,436
96cb3f7c80d19b05dbb60e0a9e578350d78925b8,470
d7f79e7d98c95a9437e144948db8d8dd1e9156ef,18
2315c7cf66f26f1f9e89369d74b7204286eb784a,3
3de3ac31cc9ca1c4b705b10fbbfcb2dc26e51871,149
3ebf4b617375f94e7977816f9862b6d9ef543f20,6
c960d868642b2c2c41a2c786aa4f687841a2b9b4,21
b808a3121fdc9d17dee79f2ebdb0c26b76e61d2b,113
59e0472af1ae1e0a9763451cd6b14ad0c58ad821,32
ebe6f8b631be7fa29dd4f3b34dbc83256f4aa627,142
7eafd6cd6f87d48d4a27543f2d2457bebfdf4c44,18
abb5389ddd8ed2706d82fee13d85ec76ae8bd11e,1
423041ef9d35da22ced648edd47ee0f280346e95,8
7951c4a68d8beb82cb38634c2fbd92ec57168f5d,30
e99aec9e9ecb0c8065594cbeee78e058d967f4eb,217
f783a65a5a308b003878a6dd912d49732002479f,6
732467f0883497d208a40d7b2d178d973cb2b230,5
4128be18a3fbe9428ae4be8f44a8d40516512ab6,1
06cb9a92a63f295cb810aa8ed865c505e2265e2d,30
43f0c74461885edde7874f8bff99a928a409c2a1,1
d39e519ce20e0b9d8f862c67df9394a93356024b,39
428ec5b2a36092edce41825d8c2a400845aa27f2,12
1574284e3eec47685ced5b83fc7cd6b7facfe430,1
b029582655b2df63d760f600af46c55c53cd8c62,72
9b5f70780c0dc9931e53bc0d98df878a80f157b1,130
280c82875f38e7aa188e3ed038ff9850e3ac2827,11
9102ea95e2b3c80715d1c1f47434bdbd1a469103,1
d5a22533a83170a762006e1a81b53ccd7165aa2c,2
ceb128534d3ab6dd86562d0a4dadb54472f393a1,2
4835e3bd0fee45a9466150f1c246446aa16729b3,92
c43dc287be1b7a49885365dc960fe6ed4d7ad480,2
1b12a342c682fbef54398c718c9e5ca346a87891,3
2dea1039553472abdfbd51d0f86739b68c404b08,417
0e23ffd511288087963bea77a304bee509767401,78
e2b36be5e8752aa9dea3ad9a414f9c4034c63a88,14
459cb697b5590859537447d1499f542b118aaf0d,25
bb891758bff1b0d40de673743f4d68d7e7e1458c,124
41c8fee3e7166e6aa8f6d454de07411c80bf9b17,171
318ea29a8661d316c13dfc2d3a0230abee91a433,28
593c5e12e19af6f7286937d9669e56e8c2f423b5,45
f899eafe850e7e777e4f5de123ec39e20ca87f3c,219
72b292d45cee57d5e58038034743c2d4d0412201,61
c2069a15e09383f43de59d30bcb4517015f2739d,2
35ed224d04ba3eb604dd6b8029ae346ecbaad572,78
295ed7e2647b6c314dd3e604fed9abb9370a3926,5
ae839f4b2ed90b15cce8fc0445f65bf249557f94,79
89c682dfb9a09409b068c7b8f77d88f3f98dbcbe,66
8bfef60b07be59de3bd12113ba3f4a134432782b,37
7cd6cc17afaa88b3342dba0814a35c7c6686befd,36
a7f6b0ab4fa4e43a2fa7bcb53825277db88b55f0,1
5b4cd9bb490a8e86e7995a8593a0984dee8df654,272
c16a268f476926ef887d69bc43bbf6d295d075d0,12
662faf7c413b8d393c2f096d1071360e0900b227,6
064ef8b81b461cc558070049d64edd758f01c250,14
9a196829e20baea3b4f87e14401099dd19f961ed,122
96febbb7622db6864542bd0e8735774b715c6a12,181
b5854a11c40ef99b6fe47ee4741131605cbb6d2e,122
86a96cd759af3a6510557ee8f04fbf05be87d4a4,365
a7d1cd75ec322a2db2395336418797cc352f2b70,9
fecd05ba2f0f5bc64387f008fa25fb3b48f1da1b,28
6de5ce6bacd17245973004d9b81005a59933e049,14
c8e9bc493bf653c2744d944c60dc830c7ac2d0f1,19
efd8b54be2eb52365d149ec935fbe4b6df476c00,112
deb0aef30cdaa78f9840bfa4a919ad206e8e73a7,1
38a48729f0ad6c0167011a56356c68d427e5b053,1
b05c23de446e55a4cf84889269144310c21d01b7,587
e57eef4bcbe99601048f60b14138b89ea0ecf9a3,19
